ropa_id,batch_no,subdivision,prop_location,prop_type,tct_cct_no,lot_area,floor_area,min_sellprice,occupancy,status,status_bid,disposal_type,start_datetime,end_datetime,appr_date,inspection_date,ins_remarks,remarks,city_muni,handling_hbc,contact_hbc,email_hbc,survey_no,city_searched
815202501310308,OPA1510103,NON-SUBDIVISION,"Lot 5349-B-5 NON-SUBDIVISION ANIBAN V, CITY OF BACOOR, CAVITE, 4102",Single Detached,T-1333424,88.01,48,1362082,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,01/04/2025 00:00:00,02/09/2025 00:00:00,"14.45379, 120.96718",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042103-060572,CITY OF BACOOR
815202307110026,OPA1510102,CAMELLA HOMES SPRINGVILLE GARDEN 4,"Lot 4 Blk. 4 CAMELLA HOMES SPRINGVILLE GARDEN 4 MOLINO III, CITY OF BACOOR, CAVITE, 4102",Double Attached,(T-607489) 057-2023024264,60,45,1383100,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/15/2025 00:00:00,08/07/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-009955,CITY OF BACOOR
815202502280032,OPA1510102,VILLA FELICIA,"Lot 54 Blk. 27 VILLA FELICIA MAMBOG I, CITY OF BACOOR, CAVITE, 4102",Townhouse - End with Eaves,057-2017065809,56,43,1529400,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,10/14/2024 00:00:00,03/22/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-026058,CITY OF BACOOR
815202502280044,OPA1510103,MEADOWPARK SUBDIVISION,"Lot 22 Blk. 1 MEADOWPARK SUBDIVISION MOLINO IV, CITY OF BACOOR, CAVITE, 4102",Single Attached,T-715892,77,47.5,1675300,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/07/2024 00:00:00,03/17/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-087008,CITY OF BACOOR
815202412200054,OPA1510103,CAMELLA HOMES SPRINGVILLE HEIGHTS,"Lot 9 Blk. 10 Phase 5 CAMELLA HOMES SPRINGVILLE HEIGHTS MOLINO VII, CITY OF BACOOR, CAVITE, 4102",Double Attached,057-2011010860,108,72,2206200,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/13/2024 00:00:00,01/12/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-042103-007328,CITY OF BACOOR
815202409300043,OPA1510103,CASA JESSICA CONDOMINIUM,"Unit 2 2ND - UNIT 2 Flr. CASA JESSICA CONDOMINIUM MOLINO I, CITY OF BACOOR, CAVITE, 4102",Condominium,(CT-2184) 057-2024001802,0,52.71,3020300,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/05/2026 00:00:00,10/18/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,CONDO UNIT,CITY OF BACOOR
815202602210130,OPA1520098,CAMELLA HOMES SPRINGVILLE GARDEN 4,"Lot 9 Blk. 2 CAMELLA HOMES SPRINGVILLE GARDEN 4 MOLINO III, CITY OF BACOOR, CAVITE, 4102",Row House,T-567185,56,32,740887,Unoccupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,12/08/2025 00:00:00,02/25/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-009955,CITY OF BACOOR
815202407220110,15316,NON-SUBDIVISION,"Lot 5378-C-7-B NON-SUBDIVISION ANIBAN I, CITY OF BACOOR, CAVITE, 4102",Single Attached,T-1310929,200,120,2637800,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,05/15/2025 00:00:00,08/17/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF BACOOR,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-327555,CITY OF BACOOR
815202412260353,OPA1510102,TERRAVERDE RESIDENCES PHASE 2,"Lot 13 Blk. 12 TERRAVERDE RESIDENCES PHASE 2 BANCAL, CITY OF CARMONA, CAVITE, 4116",Single Attached,057-2021046360,63,37.05,1716800,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/15/2026 00:00:00,01/04/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CARMONA,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-030820,CITY OF CARMONA
815202412200217,OPA1520097,KINNARI VILLAGE,"Lot 24 Blk. 13 Phase 2E KINNARI VILLAGE LANTIC, CITY OF CARMONA, CAVITE, 4116",Townhouse - End with Eaves,057-2014058140,58,55.85,1455570,Unoccupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,01/11/2026 00:00:00,01/04/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF CARMONA,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-025224,CITY OF CARMONA
815202505230033,OPA1510103,BAHAY PANGARAP 2000,"Lot 8 Blk. 43 BAHAY PANGARAP 2000 SAMPALOC IV, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-604826,36,21.6,386261,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,10/21/2025 00:00:00,06/04/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-075257,CITY OF DASMARIÑAS
815202605280220,OPA1510103,GOLDENVILLE SUBDIVISION II,"Lot 7 Blk. 2 GOLDENVILLE SUBDIVISION II SABANG, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-663995,36,36,435240,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/09/2024 00:00:00,06/16/2026 00:00:00,"14.354200,120.921491",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-087052,CITY OF DASMARIÑAS
815202603120181,OPA1510102,CITY HOMES RESORTVILLE,"Lot 30 Blk. 54 Phase RV5 CITY HOMES RESORTVILLE LANGKAAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-588214,35,20,456100,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,09/28/2024 00:00:00,03/24/2026 00:00:00,"14.314085,120.927438",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-010904,CITY OF DASMARIÑAS
815202508140026,OPA1510102,MABUHAY CITY-PALIPARAN,"Lot 17 Blk. 126 Phase 1 MABUHAY CITY-PALIPARAN PALIPARAN III, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-718137,36,20,464052,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/29/2026 00:00:00,08/25/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012339,CITY OF DASMARIÑAS
815202507150004,OPA1510103,MABUHAY HOMES 2000-SALAWAG,"Lot 35 Blk. 32 Phase 5 MABUHAY HOMES 2000-SALAWAG SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House - End with Eaves,T-658114,59,25,552159,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,04/05/2025 00:00:00,07/31/2025 00:00:00,"14.343036,120.980778",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-010987,CITY OF DASMARIÑAS
815202605200132,OPA1510102,MABUHAY HOMES 2000-PALIPARAN,"Lot 31 Blk. 44 Phase 2 MABUHAY HOMES 2000-PALIPARAN PALIPARAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-548467,43,25,556200,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,02/25/2026 00:00:00,06/09/2026 00:00:00,"14.305518,120.989083",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-074555,CITY OF DASMARIÑAS
815202605260232,OPA1510102,MABUHAY CITY-PALIPARAN,"Lot 11 Blk. 251 Phase 2 MABUHAY CITY-PALIPARAN PALIPARAN III, CITY OF DASMARI�AS, CAVITE, 4114",Single Attached,T-731054,63,25,631650,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/26/2026 00:00:00,06/09/2026 00:00:00,"14.315595,120.997202",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012339,CITY OF DASMARIÑAS
815202506190070,OPA1510103,CH SAN MARINO CENTRAL,"Lot 28 Blk. 25 CH SAN MARINO CENTRAL SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House - End with Eaves,057-2012031528,70,28,844500,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,05/06/2025 00:00:00,07/13/2025 00:00:00,"14.328263, 120.977614",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-061813,CITY OF DASMARIÑAS
815202402130033,OPA1510103,BAHAY PANGARAP 2000,"Lot 5 Blk. 44 BAHAY PANGARAP 2000 SAMPALOC IV, CITY OF DASMARI�AS, CAVITE, 4114",Row House - End with Firewall,T-876377,56,36,934900,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/19/2025 00:00:00,02/21/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-075257,CITY OF DASMARIÑAS
815202412260128,OPA1510103,WESTWOOD HIGHLANDS,"Lot 44 Blk. 16 Phase 1 WESTWOOD HIGHLANDS LANGKAAN I, CITY OF DASMARI�AS, CAVITE, 4114",Town House,057-2021032572,50,46.33,1374400,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,11/30/2024 00:00:00,01/21/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-029062,CITY OF DASMARIÑAS
801518112704943,OPA1520097,CITY HOMES RESORTVILLE,"Lot 41 Blk. 15A Phase RV5 CITY HOMES RESORTVILLE LANGKAAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-594527,35,20.7,440370,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,02/21/2026 00:00:00,09/18/2020 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-010904,CITY OF DASMARIÑAS
815202502250010,OPA1520098,CH SAN MARINO SOUTH 2,"Lot 32 Blk. 11 CH SAN MARINO SOUTH 2 SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House,(T-569359) 057-2025011361,50,25,484425,Unoccupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/05/2026 00:00:00,03/17/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-008537,CITY OF DASMARIÑAS
815202407310635,OPA1520097,DIAMOND VILLAGE,"Lot 7 Blk. 2 Phase 7 DIAMOND VILLAGE SALITRAN I, CITY OF DASMARI�AS, CAVITE, 4114",Single Detached,(T-558063) 057-2024040501,137,0,1042745,Unoccupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,12/06/2025 00:00:00,08/26/2024 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-042106-072991,CITY OF DASMARIÑAS
815202410140064,OPA1520097,GREENWOODS HEIGHTS,"Lot 34 Blk. 4 Phase 3 GREENWOODS HEIGHTS PALIPARAN I, CITY OF DASMARI�AS, CAVITE, 4114",Single Attached,057-2011013492,80,52.23,2016720,Unoccupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/29/2026 00:00:00,10/28/2024 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-016424,CITY OF DASMARIÑAS
801518112204485,15316,CH SAN MARINO WEST,"Lot 32 Blk. 08 Phase 1 CH SAN MARINO WEST SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-426591,35,20.63,408100,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,11/09/2024 00:00:00,11/07/2020 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-042106-007077,CITY OF DASMARIÑAS
815202407310385,15316,CITY HOMES RESORTVILLE,"Lot 5 Blk. 45 Phase RV5 CITY HOMES RESORTVILLE LANGKAAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-592715,35,20.7,464100,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,04/28/2026 00:00:00,08/05/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-010904,CITY OF DASMARIÑAS
815201910220073,15316,MABUHAY HOMES 2000-PALIPARAN,"Lot 7 Blk. 86 Phase 1 ZONE 8 MABUHAY HOMES 2000-PALIPARAN PALIPARAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-545514,43,25,476300,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,04/01/2025 00:00:00,01/21/2021 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-042106-074555,CITY OF DASMARIÑAS
801518112201697,15316,GOLDEN CITY DASMA 1                               ,"Lot 18 Blk. 03 Phase 5 GOLDEN CITY DASMA 1 SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-551602,35.63,20.62,492571,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,11/14/2024 00:00:00,02/02/2021 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,042106-061629,CITY OF DASMARIÑAS
801518050813867,15315,MABUHAY HOMES 2000-PALIPARAN,"Lot 240 Blk. 02 Phase 3 MABUHAY HOMES 2000-PALIPARAN PALIPARAN II, CITY OF DASMARI�AS, CAVITE, 4114",Row House - End with Firewall,T-962061,50,20,541390,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,09/29/2024 00:00:00,11/20/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-016310,CITY OF DASMARIÑAS
801518050817237,15316,MABUHAY CITY-PALIPARAN,"Lot 88 Blk. 19 Phase 2EXT MABUHAY CITY-PALIPARAN PALIPARAN III, CITY OF DASMARI�AS, CAVITE, 4114",Row House,T-1068687,32,20,547500,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,11/09/2024 00:00:00,12/07/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,04-164512,CITY OF DASMARIÑAS
801518050823992,15316,GOLDEN CITY DASMA 1                               ,"Lot 17 Blk. 51 Phase 3 GOLDEN CITY DASMA 1 SALAWAG, CITY OF DASMARI�AS, CAVITE, 4114",Row House - End with Eaves,T-542628,54.63,20.62,933561,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,11/14/2024 00:00:00,02/02/2021 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-042106-061585,CITY OF DASMARIÑAS
815201801080027,15315,PACIFIC PARKPLACE VILLAGE,"Lot 37 Blk. 16 PACIFIC PARKPLACE VILLAGE PALIPARAN I, CITY OF DASMARI�AS, CAVITE, 4114",Lot Only,057-2012006740,147,0,1543500,Unoccupied-Lot,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/05/2026 00:00:00,03/07/2018 00:00:00,,UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-015326,CITY OF DASMARIÑAS
815202507310060,15315,WOODTOWN RESIDENCES PHASE 3 - CELADON PLACE,"Lot 3 Blk. 15 Phase 3 WOODTOWN RESIDENCES PHASE 3 - CELADON PLACE LANGKAAN I, CITY OF DASMARI�AS, CAVITE, 4114",Town House,057-2022026721,46,44.18,1759400,Unoccupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,05/23/2026 00:00:00,03/07/2026 00:00:00,"14.281864,120.943157",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PCS-04-033217,CITY OF DASMARIÑAS
815202410170029,15315,SOUTHFIELDS EXECUTIVE VILLAGE,"Lot 3/4 Blk. 22 SOUTHFIELDS EXECUTIVE VILLAGE SALITRAN I, CITY OF DASMARI�AS, CAVITE, 4114",Lot Only,T-1156026/T-1156027,410,0,4387000,Unoccupied-Lot,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,05/22/2026 00:00:00,11/16/2024 00:00:00,,UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF DASMARI�AS,NCR HOUSING HUB,(02) 8632-0971,aad_ms@pagibigfund.gov.ph,PSD-04-073172,CITY OF DASMARIÑAS
815202605200281,OPA1510102,SUNNY BROOKE II,"Lot 28 Blk. 3 Section 5 SUNNY BROOKE II SAN FRANCISCO, CITY OF GENERAL TRIAS, CAVITE, 4107",Lot Only,T-808282,35,0,304500,Unoccupied-Lot,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,01/25/2025 00:00:00,06/10/2026 00:00:00,"14.311477,120.917623",UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012498,CITY OF GENERAL TRIAS
815202504300134,OPA1510103,ACM PARAMOUNT HOMES,"Lot 19 Blk. 23 ACM PARAMOUNT HOMES NAVARRO, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,T-1341768,32,22,456200,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,03/22/2025 00:00:00,05/11/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-104526,CITY OF GENERAL TRIAS
815202504300113,OPA1510102,ACM PARAMOUNT HOMES,"Lot 17 Blk. 31 Phase 1 ACM PARAMOUNT HOMES NAVARRO, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,T-890640,32,22,485609,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/27/2026 00:00:00,05/11/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-104526,CITY OF GENERAL TRIAS
815202507280175,OPA1510103,SUNNY BROOKE I,"Lot 16 Blk. 7 Section 12 SUNNY BROOKE I SAN FRANCISCO, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,T-880587,35,20.12,523000,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,04/05/2025 00:00:00,08/05/2025 00:00:00,"14.315103,120.910145",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-092056,CITY OF GENERAL TRIAS
815202503310100,OPA1510103,MARY CRIS COMPLEX,"Lot 19 Blk. 88 Phase 3 MARY CRIS COMPLEX PASONG CAMACHILE II, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,T-759931,36,28,523972,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,05/30/2026 00:00:00,04/09/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-093013,CITY OF GENERAL TRIAS
815202412180070,OPA1510102,BELMONT HILLS I,"Lot 53 Blk. 3 Phase SEC 1 BELMONT HILLS I PASONG KAWAYAN I, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,T-877684,35,30,546600,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/27/2025 00:00:00,01/09/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-105570,CITY OF GENERAL TRIAS
815202605260076,OPA1510102,HENERAL UNO,"Lot 8 Blk. 55 HENERAL UNO PASONG KAWAYAN II, CITY OF GENERAL TRIAS, CAVITE, 4107",Duplex with Eaves,057-2013015792,57,21.25,590595,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/07/2026 00:00:00,06/08/2026 00:00:00,"14.317783,120.878982",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-027483,CITY OF GENERAL TRIAS
815202505300179,OPA1510103,LUMINA GENERAL TRIAS PHASE 1,"Lot 5 Blk. 19 LUMINA GENERAL TRIAS PHASE 1 SANTIAGO, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,057-2020009053,36,22,684300,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,12/13/2025 00:00:00,06/06/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-029720,CITY OF GENERAL TRIAS
815202503280053,OPA1510102,WELLINGTON PLACE @ MARY CRIS COMPLEX,"Lot 21 Blk. 107 Phase 12B WELLINGTON PLACE @ MARY CRIS COMPLEX PASONG CAMACHILE II, CITY OF GENERAL TRIAS, CAVITE, 4107",Row House,057-2016024342,36,32.45,869200,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/27/2026 00:00:00,04/09/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-026496,CITY OF GENERAL TRIAS
815202508290003,OPA1510103,TIERRA GRANDE ROYALE,"Lot 21 Blk. 8 TIERRA GRANDE ROYALE MANGGAHAN, CITY OF GENERAL TRIAS, CAVITE, 4107",Town House,(T-744118) 057-2025015748,35,42,963300,Occupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,06/06/2026 00:00:00,09/09/2025 00:00:00,"14.298005,120.907971",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PSD-04-085897,CITY OF GENERAL TRIAS
815202307210014,OPA1520098,WINTER BREEZE HOMES,"Lot 66 Blk. 2 Phase 2 WINTER BREEZE HOMES ALINGARO, CITY OF GENERAL TRIAS, CAVITE, 4107",Town House,057-2017039622,40,40,311175,Unoccupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,04/24/2025 00:00:00,08/04/2023 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF GENERAL TRIAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-025313,CITY OF GENERAL TRIAS
